ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Ancilary Feature To Date,Ancillary Feature Cultural Period,Ancillary Feature From Date,Ancillary Feature Type,Cadastral Reference,Component Type,Condition Description,Condition Image,Condition Type,Construction Technique,Date Condition Assessed,Description,Description Type,Designation or Protection From Date,Designation or Protection To Date,Disturbance Type,End Date of Existence,End Date Type,External Identifier Type,External Source,External XRef,Geometry Qualifier,Heritage Resource Type,Heritage Resource Type Cultural Period,Heritage Resource Type From Date,Heritage Resource Type To Date,Keyword,Management Recommendation,Material,Measurement Type,Measurement Unit,Measurement Value,Modification Date,Modification Description,Modification Type,Name,Name Type,Place Address,Place Description,Recommendation Type,Reference Image,Resource Type Classification,Setting Type,Spatial Coordinates Geometry,Start Date of Existence,Start Date Type,Style,Style Cultural Period,Style From Date,Style To Date,Threat Type,Type of Designation or Protection
d809002a-4b13-45b9-a90b-a7a260cb30c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV50_TMP_drawing_1.jpg,,,,,,,,,,,
d809002a-4b13-45b9-a90b-a7a260cb30c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,Alternative,,,,,,,,,,,,,,,
d93bc7e5-0246-4eb3-8144-a436c0603cee,,,,,,,,,,,,,,,"The tomb is entered through ramp (A) leading into antechamber (C), followed by chamber (E), with two side chambers (G) and (I), to the east and west, respectively. Chamber (E) proceeds along the central tomb axis to chamber (K), with a large side chamber (M) to the west that has a small niche (O) to its south. Remains of a mudbrick structure are present in doorway (D). <br>The tomb was cut into the marls of the middle part of Member I, still part of the large tilted geologic block that composes much of the valley.  The angle of tilt is visible in the lines of chert lenses present within this part of the marl.  The rock is in relatively good condition and is easily worked, though it has suffered from periodic flooding, resulting in localized ceiling and wall falls. Its grey color compared to the yellower marls elsewhere in the valley reveal the higher clay content of the rock in this part of the valley. A fault runs through the rear of the tomb, and much of the chert throughout the tomb is crushed or brecciated, reflecting the rotational movement that has occurred with the rock. <br>Evidence of recent flooding is visible throughout the tomb in the form of horizontal water marks and basal erosion along walls, and a thick layer of dried, cracked mud on the floor of the chambers, especially those farthest from the entrance. Leblanc records that during the 1994 flood water filled the tomb up to the mid-level of its walls (Leblanc 1995, 212). Elizabeth Thomas noted that the tomb was half full of debris upon her visit in 1959-60, suggesting a long history of periodic flooding. <br>The tomb has little extant decoration, although the full extent of surviving plaster and painting has not yet been properly recorded or studied. The small areas of remaining sunken relief plaster in chamber (C) are the main areas of surviving painted decoration in the tomb. In other chambers only traces of lower plaster now remain though small areas of carved stone and traces of paint can be found in corridor (E) and fire blackened decoration in doorway (D). <br>All areas of the tomb were once plastered except for rear side chamber (M) and niche (O).  Side chambers (G) and (I) though plastered may not have been painted.  There is fire damage in this tomb but it is not uniform.  Some chambers have blackening while others show heat alteration but no blackening.  <br>The rock surfaces are finely worked in areas, necessitating only a thin layer of plaster. Areas of carved rock can be seen in chamber (E) (east wall, north end and southwest corner) used as preliminary setting out marks for the decoration. Mason marks are also still visible on the rock in places. <br>The tomb has been accessible since the time of Robert Hay of Linplum (1826) and was cleared by the French mission in 1985-86, prior to which period the tomb was partially filled with debris, requiring one to crouch or crawl upon entry, according to Yoyotte (1958). <br>Currently the tomb is not open to visitation. A metal grill door with torn mesh prevents visitor access. Modern masonry retaining walls lie on either side of the ramp and above the entrance.",Primary,,,,,,,,,access point,Chamber Tomb,REIGN OF RAMESES III,,,,,,,,,,,,QV 53,Primary,,This tomb is located on the western side of the upper part of the valley where it turns northeast toward the ancient dam.,,/files/uploadedfiles/QV53_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59211019430607 25.72754665738679)),-1186~/-1154~,Built Date,,,,,,
d93bc7e5-0246-4eb3-8144-a436c0603cee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV53_TMP_drawing_2.jpg,,,,,,,,,,,
d93bc7e5-0246-4eb3-8144-a436c0603cee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV53_TMP_drawing_1.jpg,,,,,,,,,,,
d93bc7e5-0246-4eb3-8144-a436c0603cee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV53_image_2.jpg,,,,,,,,,,,
d93bc7e5-0246-4eb3-8144-a436c0603cee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Ramses-Meryamen,Alternative,,,,,,,,,,,,,,,
dd6582b3-bdf6-4666-a04f-9ecca9e2abc7,,,,,,,,,,,,,,,"This tomb is accessed by ramp (A) that leads into two successive corridors (C) and (E),  separated by doorway (D). Chamber (G) lies on axis with the tomb and opens to rear chamber (I) and southeast side chamber (K). A shallow pit in the south corner of chamber (K) leads to a small opening into the rock, perhaps the beginnings of a tunnel, denoted by (L). <br>As with the other tombs on the south side of the valley, the marl into which this tomb is cut is part of a large tilted geologic block, the orientation of which can be determined from the diagonal chert layers and perpendicular open joints evident in CEDAE images taken in 1977, prior to repairs. Unlike the majority of tombs along this branch, the tomb is cut on a roughly east-west axis, largely perpendicular to the axes of preceding tombs Extensive sunken relief painting survives on the walls in corridors and chambers except for chamber (K) which is undecorated. The decoration at the rear end of the second corridor (E), in chamber (G) and in rear chamber (I) are unfinished; the reliefs are roughly executed and not painted, though this is difficult to fully assess because of the level of fire blackening and aggressive cleaning that has been undertaken. The walls are generally flat and straight in the corridors though a few large areas of loss suggest that substantial infill material was necessary to fill voids in the rock. This is difficult to evaluate because of the large modern repair plasters that have been carried out throughout the tomb. The walls and ceiling in the rear chambers are more uneven but have excellent survival of plaster. Walls were either packed with masonry fill in preparation for decoration (as in corridor (C)) or simply plastered and painted over, as in chamber (G), where a large concave area of the ceiling was left. Generally, there are two-layers of plastering including a lower coarse layer and an upper fine layer. <br>This tomb was rediscovered by the Italian mission in February 1903, ten days after the discovery of adjacent QV 44. E. Thomas notes complete blackening of the tomb, general loss of plaster, relief on the lower portions of walls, and presence of wasp nests on the upper parts of walls. She suggests the hole in side chamber (K) and beginnings of tunnel (L) were the 'work of a treasure seeker' (1966, p. 220). E. Schiaparelli indicated that the tomb was likely accessible from the 22nd to 26th Dynasties, given the large amount of sarcophagi, mummies, and related artifacts found therein. The lack of an original sarcophagus caused him to question whether the tomb was originally used, though the sarcophagus may have been removed. C. Leblanc also believes that the tomb was never occupied and that the addition of side niche (K) is a possible sign of reuse. Additionally, F. Ballerini noted that hyenas had apparently ravaged the tomb, devouring some of the mummies and that the walls were all blackened caused by fire. <br>The tomb has been periodically opened to visitation from approximately 1993 to 2000 and again in November 2009. Fluorescent lights have been installed in the tomb. The tomb has a modern metal door with ventilation holes on the sides.",Primary,,,,,,,,,access point,Chamber Tomb,REIGN OF RAMESES III,,,,,,,,,,,,Tomb of Sethherkhepshef,Alternative,,QV 43 is cut into the southwest branch of the main wadi in an area of rock lying in the lower portion of Member I.,,/files/uploadedfiles/QV43_image_3.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59231941334885 25.7267740502807)),-1186~/-1154~,Built Date,,,,,,
dd6582b3-bdf6-4666-a04f-9ecca9e2abc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV43_TMP_drawing_2.jpg,,,,,,,,,,,
dd6582b3-bdf6-4666-a04f-9ecca9e2abc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV43_TMP_drawing_3.jpg,,,,,,,,,,,
dd6582b3-bdf6-4666-a04f-9ecca9e2abc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 43,Primary,,,,,,,,,,,,,,,
dd6582b3-bdf6-4666-a04f-9ecca9e2abc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV43_image_1.jpg,,,,,,,,,,,
dd6582b3-bdf6-4666-a04f-9ecca9e2abc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV43_TMP_drawing_1.jpg,,,,,,,,,,,
dd6582b3-bdf6-4666-a04f-9ecca9e2abc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV43_image_7.jpg,,,,,,,,,,,
dd6582b3-bdf6-4666-a04f-9ecca9e2abc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV43_image_6.jpg,,,,,,,,,,,
dd6582b3-bdf6-4666-a04f-9ecca9e2abc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV43_image_5.jpg,,,,,,,,,,,
dd6582b3-bdf6-4666-a04f-9ecca9e2abc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV43_image_4.jpg,,,,,,,,,,,
dd6582b3-bdf6-4666-a04f-9ecca9e2abc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV43_image_2.jpg,,,,,,,,,,,
def2e710-3a02-4b68-b699-bccd32b57a85,,,,,,,,,,,,,,,QV 35 adjoins QV 34 through a large opening in the north wall of the shaft. Only the shaft of this tomb was completed; there are no chambers. The rock of the shaft is roughly cut and fractured marl.,Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,QV 35,Primary,,QV 35 is located on the south side of the valley in the southwest branch.,,/files/uploadedfiles/QV35_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59273330406759 25.72694040445729)),-1550~/-1295~,Built Date,,,,,,
def2e710-3a02-4b68-b699-bccd32b57a85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,Alternative,,,,,,,,,,,,,,,
def2e710-3a02-4b68-b699-bccd32b57a85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV35_image_2.jpg,,,,,,,,,,,
e00a42c9-36a1-4a0c-9565-e98caf3d2ae4,,,,,,,,,,,,,,,"QV 33 has two chambers on axis with the entrance ramp and a side niche (F) with shaft (G) to lower chamber (H) on the east side of chamber (C). <br>The tomb was excavated into the lowermost part of Member I and, in areas, the uppermost region of the Esna Shale, as identified by geologists.  Shales are evident at the base of entrance ramp (A), the floor and base of walls in burial chamber (E), as well as in lower chamber (H).  The shales present in chambers (E) and (H) reveal the contact between the two geological units (Member I and Esna Shale), while those in ramp (A) may represent a displacement within the Esna Shale. A fault plane is present within ramp (A), revealing internal displacement near the Member I/Esna shale contact of approximately 5-10m. According to R. W++st, this fault plane and the Member I/Esna Shale contact within the tomb are crucial to understanding the geology and structural complexity of the entire valley, pointing to the fault plane on which the entire rotated block of the valley slipped and fluidized the shale beneath it. Heavy jointing of the marl is present throughout the tomb, as a result of the different lithologies and cycle of overpressure and pressure relief related to wetting and drying of the shale. <br>Only very small and fragmentary areas of raised relief painting survive at the tops of the walls and ceiling of main chamber (C). The plaster was thickly applied with rock shards mixed in to pack out the wall and create a flat surface for the paintings.  The paintings are blackened from fire and show evidence of other heat-related damages. <br>The tomb was most recently cleared by the Franco-Egyptian team in 1978-1980, but has been accessible since the time of R. Wilkinson (1828). It was full of bats at the time of E. Thomas' visit in the 1960s, and she attributed the blackening in the tomb to their presence and smoke from prior reuse. The entrance and much of chamber (C) were largely filled with debris at that time.  The tomb was reused in the 26th Dynasty and Roman period as mass burial. <br>The tomb is currently not open to visitation. A modern fired brick doorway with metal door without mesh prevents visitor access. Bats were noted inside in February 2006, 2007, and 2008.  A bird nest is also present on the west side of doorway (D).",Primary,,,,,,,,,access point,Chamber Tomb,GRAECO-ROMAN,,,,,,,,,,,,QV 33,Primary,,QV 33 lies halfway up the slope on the south side of the wadi.,,/files/uploadedfiles/QV33_image_2.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59282843807242 25.72703186569996)),-1294~/-1279~,Built Date,,,,,,
e00a42c9-36a1-4a0c-9565-e98caf3d2ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV33_TMP_drawing_1.jpg,,,,,,,,,,,
e00a42c9-36a1-4a0c-9565-e98caf3d2ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV33_image_5.jpg,,,,,,,,,,,
e00a42c9-36a1-4a0c-9565-e98caf3d2ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV33_image_4.jpg,,,,,,,,,,,
e00a42c9-36a1-4a0c-9565-e98caf3d2ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV33_image_1.jpg,,,,,,,,,,,
e00a42c9-36a1-4a0c-9565-e98caf3d2ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV33_image_3.jpg,,,,,,,,,,,
e00a42c9-36a1-4a0c-9565-e98caf3d2ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV33_TMP_drawing_2.jpg,,,,,,,,,,,
e00a42c9-36a1-4a0c-9565-e98caf3d2ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Tanedjemy,Alternative,,,,,,,,,,,,,,,
e00a42c9-36a1-4a0c-9565-e98caf3d2ae4,,,,,,,,,,,,,,,,,,,,,,,,,,Chamber Tomb,26TH DYNASTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e00a42c9-36a1-4a0c-9565-e98caf3d2ae4,,,,,,,,,,,,,,,,,,,,,,,,,,Chamber Tomb,REIGN OF SETI I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e840b4cc-5342-46ea-bdf0-6afbf8f4df5c,,,,,,,,,,,,,,,"QV 3 consists of a rough, vertical shaft leading to two poorly formed chambers (B and C). It has no built surround or metal grill. Chamber (B) consists of a marl slab on top of weak, deteriorating shaley marl, with no clearly defined floors or walls. Chamber (C) is even less well defined. There is a small connection through the rear of chamber (B) to QV 81's chamber (C). <br>At the time of E. Thomas' inspection, she noted that QV 3 held a horned bovine skull and potsherds. She also noted interconnections between tombs QV 3, 5, and 6, although she was unsure whether these were made intentionally during original construction or were created at some later date.  These connections are no longer visible. The tomb was last cleared in 1984-85 by the Franco-Egyptian team.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,Tomb of Anonymous,Alternative,,QV 3 is located on the south side of the paved visitor path.,,/files/uploadedfiles/QV03_image_3.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.5939815755204 25.72772404838952)),-1550~/-1295~,Built Date,,,,,,
e840b4cc-5342-46ea-bdf0-6afbf8f4df5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV03_image_2.jpg,,,,,,,,,,,
e840b4cc-5342-46ea-bdf0-6afbf8f4df5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV03_image_1.jpg,,,,,,,,,,,
e840b4cc-5342-46ea-bdf0-6afbf8f4df5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 03,Primary,,,,,,,,,,,,,,,
e840b4cc-5342-46ea-bdf0-6afbf8f4df5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV03_image_4.jpg,,,,,,,,,,,
ee989df4-58fa-4b4a-ae9f-c9d72fc52ad2,,,,,,,,,,,,,,,The west and south walls of QV 84 are partly cut.,Primary,,,,,,,,,access point,Unfinished Tomb,20TH DYNASTY,,,,,,,,,,,,QV 84,Primary,,"QV 84 is located on south side of  the north branch of the main wadi, between QV 50 and 51, behind the QV 52 shelter.",,/files/uploadedfiles/QV84_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59266639090703 25.72737315947635)),-1188~/-1069~,Built Date,,,,,,
ee989df4-58fa-4b4a-ae9f-c9d72fc52ad2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfinished Tomb,Alternative,,,,,,,,,,,,,,,
f46472c2-2334-42a2-a754-8a99736ef04d,,,,,,,,,,,,,,,"QV80, together with QV66 situated next to it, are the two largest tombs in Queens Valley, and have similar plans. QV80 is entered through a steep stepped ramp (A) covered by a concrete arch which leads down into antechamber (C). The entrance and first door (B) are partially rebuilt with fired brick and cement mortar, and five wooden posts and two beams have been installed to  support the ceiling in the antechamber (C). Two lateral chambers (K) and (M) are situated on either side of (C). On axis with the tomb entrance, ramped corridor (E) leads to lower pillared burial chamber (G) with bench hewn from the rock wall. The four pillars were reconstructed sometime between 1974 and 1981 (based on CEDAE photographic evidence) using modern fired-brick. Two small side chambers (O) and (Q) are situated on either side of the southern end of chamber (G), and a niche (I) lies to the north, on axis. <br>QV 80 is located on the north side of the wadi, in the middle part of the valley, the surface of which is composed of a large colluvial debris fan. It is excavated into the upper part of Member I, which contains abundant salt minerals. A number of open joints and two fault planes in chambers (C) and (G) are present in the tomb, often filled by salt, that traverse the rock of the tomb from east to west. A large chert concretion present in the ceiling of chamber (G) adjacent to the NW pillar indicates a large fault zone. <br>The walls in this tomb are fairly flat as it was excavated out of compact marl and therefore very little subsequent packing was required. However, the walls were roughly cut and still required a thick layer of plaster before the final decoration. <br>Areas of raised relief painted plaster survive throughout much of the tomb though only in a very fragmentary state.  These surviving areas have lost most of their paint layer and the surface is blackened from fire. <br>Although recorded by R. Hay of Linplum (1826) and K. R. Lepsius (1844), the tomb entrance was reburied by the time of E. Schiaparelli, and rediscovered and excavated by the Franco-Egyptian team in 1972-76. Many original Pharaonic finds as well as vestiges of later occupation were recovered. E. Thomas relies on the notes of Hay and Lepsius for its description and probable location.  Hay relates the form and layout of the tomb to those of KV and notes only parts of two figures in the 'highest relief', which he says are of the best quality in the valley. Hay also records the presence of plaster destroyed by fire, and the broken pillars, presumably in chamber (G). <br>Currently the tomb is not open to visitation. Substantial bat presence was noted and significant quantities of crystalline bat urine and bat feces have been observed and the resulting odor is strong. The tomb entrance is closed by a metal grid door covered with wire mesh that was covered with plastic sheeting by the SCA in November 2008 to prevent bats from entering (prior to this there was a small gap between the top of the door and the surround). There are also many insect nests covering the surfaces of the tomb.",Primary,,,,,,,,,access point,Chamber Tomb,REIGN OF RAMESES II,,,,,,,,,,,,QV 80,Primary,,"QV 80 is located on the north side of the wadi, in the middle part of the valley.",,/files/uploadedfiles/QV80_TMP_drawing_3.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59253611058423 25.72794491966814)),-1279~/-1212~,Built Date,,,,,,
